ダウンロードした時刻：2019/03/24 10:45:19

,,,酒田,酒田,酒田,酒田
年,月,日,最高気温(℃),最高気温(℃),平均気温(℃),平均気温(℃)
,,,,,,
,,,,品質情報,,品質情報
1991,2,28,7.5,8,4.0,8
1991,3,1,2.3,8,1.0,8
1991,3,2,6.1,8,2.5,8
1991,3,3,5.3,8,3.2,8
1991,3,4,10.2,8,6.4,8
1991,3,5,11.3,8,7.7,8
1991,3,6,12.8,8,7.2,8
1991,3,7,4.4,8,1.8,8
1991,3,8,4.7,8,2.3,8
1991,3,9,7.2,8,4.4,8
1991,3,10,5.2,8,4.0,8
1991,3,11,5.6,8,3.1,8
1991,3,12,8.0,8,4.6,8
1991,3,13,4.4,8,2.4,8
1991,3,14,2.8,8,0.4,8
1991,3,15,1.3,8,0.1,8
1991,3,16,4.5,8,1.4,8
1991,3,17,7.0,8,3.8,8
1991,3,18,7.8,8,4.1,8
1991,3,19,13.5,8,6.5,8
1991,3,20,16.6,8,7.9,8
1991,3,21,4.7,8,2.4,8
1991,3,22,11.5,8,5.0,8
1991,3,23,16.1,8,11.2,8
1991,3,24,10.8,8,8.4,8
1991,3,25,13.0,8,7.5,8
1991,3,26,11.3,8,6.9,8
1991,3,27,6.5,8,4.9,8
1991,3,28,7.7,8,6.3,8
1991,3,29,8.2,8,5.6,8
1991,3,30,12.1,8,8.2,8
1991,3,31,8.3,8,6.0,8
1991,4,1,6.2,8,3.0,8
1991,4,2,7.2,8,3.0,8
1991,4,3,8.7,8,3.3,8
1991,4,4,12.2,8,5.9,8
1991,4,5,18.3,8,10.1,8
1991,4,6,19.2,8,11.1,8
1991,4,7,15.4,8,10.6,8
1991,4,8,12.5,8,10.7,8
1991,4,9,11.9,8,10.0,8
1991,4,10,18.9,8,12.0,8
1991,4,11,18.9,8,12.6,8
1991,4,12,22.3,8,14.3,8
1991,4,13,21.6,8,15.6,8
1991,4,14,12.3,8,9.4,8
1991,4,15,14.7,8,10.0,8
1991,4,16,15.6,8,12.3,8
1991,4,17,21.8,8,14.5,8
1991,4,18,20.3,8,10.7,8
1991,4,19,11.9,8,8.4,8
1991,4,20,9.2,8,6.4,8
1991,4,21,12.2,8,7.9,8
1991,4,22,12.2,8,8.7,8
1991,4,23,20.4,8,12.6,8
1991,4,24,20.9,8,14.5,8
1991,4,25,20.3,8,15.8,8
1991,4,26,21.1,8,14.7,8
1991,4,27,13.4,8,10.6,8
1991,4,28,24.7,8,16.6,8
1991,4,29,20.2,8,15.9,8
1991,4,30,12.7,8,10.9,8
1992,2,1,2.2,8,0.2,8
1992,2,2,4.0,8,2.3,8
1992,2,3,8.0,8,3.6,8
1992,2,4,4.5,8,3.0,8
1992,2,5,2.9,8,1.8,8
1992,2,6,3.5,8,1.7,8
1992,2,7,4.4,8,1.9,8
1992,2,8,2.2,8,0.6,8
1992,2,9,2.7,8,1.0,8
1992,2,10,4.5,8,1.0,8
1992,2,11,1.9,8,0.0,8
1992,2,12,8.4,8,2.2,8
1992,2,13,5.3,8,2.3,8
1992,2,14,4.6,8,2.3,8
1992,2,15,3.9,8,1.9,8
1992,2,16,4.0,8,0.9,8
1992,2,17,2.8,8,0.7,8
1992,2,18,5.4,8,1.6,8
1992,2,19,3.5,8,0.1,8
1992,2,20,0.5,8,-1.0,8
1992,2,21,2.8,8,0.1,8
1992,2,22,2.2,8,0.8,8
1992,2,23,4.6,8,2.6,8
1992,2,24,6.8,8,2.3,8
1992,2,25,4.9,8,2.6,8
1992,2,26,4.3,8,2.7,8
1992,2,27,11.0,8,5.1,8
1992,2,28,13.3,8,6.0,8
1992,2,29,11.0,8,6.5,8
1992,3,1,9.0,8,6.6,8
1992,3,2,4.1,8,1.7,8
1992,3,3,3.6,8,1.0,8
1992,3,4,5.9,8,2.6,8
1992,3,5,6.6,8,2.2,8
1992,3,6,5.0,8,2.8,8
1992,3,7,4.8,8,3.1,8
1992,3,8,8.8,8,4.2,8
1992,3,9,12.2,8,5.9,8
1992,3,10,11.9,8,6.4,8
1992,3,11,8.5,8,5.5,8
1992,3,12,10.8,8,5.1,8
1992,3,13,11.8,8,8.6,8
1992,3,14,12.8,8,9.0,8
1992,3,15,11.4,8,8.8,8
1992,3,16,8.3,8,5.3,8
1992,3,17,6.8,8,2.7,8
1992,3,18,2.9,8,2.1,8
1992,3,19,9.1,8,5.8,8
1992,3,20,8.0,8,4.2,8
1992,3,21,2.0,8,0.3,8
1992,3,22,4.4,8,2.7,8
1992,3,23,8.0,8,4.1,8
1992,3,24,11.1,8,6.5,8
1992,3,25,9.5,8,7.6,8
1992,3,26,10.0,8,8.0,8
1992,3,27,10.5,8,6.9,8
1992,3,28,13.4,8,7.1,8
1992,3,29,16.4,8,11.1,8
1992,3,30,12.2,8,9.5,8
1992,3,31,11.2,8,8.6,8
1992,4,1,15.2,8,10.9,8
1992,4,2,11.7,8,10.5,8
1992,4,3,13.7,8,10.4,8
1992,4,4,21.2,8,14.0,8
1992,4,5,15.0,8,12.5,8
1992,4,6,11.6,8,9.6,8
1992,4,7,10.7,8,7.6,8
1992,4,8,15.5,8,9.1,8
1992,4,9,14.8,8,11.5,8
1992,4,10,13.5,8,7.9,8
1992,4,11,9.4,8,7.3,8
1992,4,12,10.9,8,7.6,8
1992,4,13,10.5,8,6.9,8
1992,4,14,10.2,8,7.2,8
1992,4,15,12.9,8,8.5,8
1992,4,16,13.7,8,9.5,8
1992,4,17,10.4,8,7.6,8
1992,4,18,21.3,8,12.3,8
1992,4,19,14.6,8,11.4,8
1992,4,20,13.8,8,9.3,8
1992,4,21,17.6,8,12.0,8
1992,4,22,18.6,8,12.8,8
1992,4,23,11.7,8,10.2,8
1992,4,24,24.4,8,15.1,8
1992,4,25,13.2,8,11.3,8
1992,4,26,17.2,8,11.3,8
1992,4,27,20.0,8,13.7,8
1992,4,28,21.2,8,15.0,8
1992,4,29,14.7,8,11.9,8
1992,4,30,12.2,8,8.1,8
1993,2,1,3.3,8,1.2,8
1993,2,2,4.6,8,2.3,8
1993,2,3,6.6,8,4.0,8
1993,2,4,5.6,8,3.4,8
1993,2,5,9.6,8,5.2,8
1993,2,6,14.3,8,11.4,8
1993,2,7,14.8,8,9.3,8
1993,2,8,4.5,8,0.7,8
1993,2,9,2.6,8,0.8,8
1993,2,10,4.1,8,2.6,8
1993,2,11,6.9,8,4.5,8
1993,2,12,6.3,8,2.0,8
1993,2,13,4.9,8,2.0,8
1993,2,14,4.9,8,1.4,8
1993,2,15,6.7,8,4.0,8
1993,2,16,6.4,8,3.8,8
1993,2,17,8.5,8,4.5,8
1993,2,18,7.5,8,4.9,8
1993,2,19,4.4,8,2.0,8
1993,2,20,3.7,8,1.8,8
1993,2,21,5.6,8,3.2,8
1993,2,22,7.8,8,6.2,8
1993,2,23,7.4,8,3.6,8
1993,2,24,4.9,8,2.6,8
1993,2,25,5.2,8,2.4,8
1993,2,26,5.7,8,3.7,8
1993,2,27,9.0,8,5.5,8
1993,2,28,8.4,8,5.6,8
1993,3,1,5.4,8,3.7,8
1993,3,2,3.0,8,1.2,8
1993,3,3,8.0,8,4.9,8
1993,3,4,8.7,8,4.7,8
1993,3,5,12.2,8,6.6,8
1993,3,6,9.9,8,8.3,8
1993,3,7,5.8,8,4.0,8
1993,3,8,4.5,8,2.2,8
1993,3,9,7.2,8,3.3,8
1993,3,10,9.0,8,4.8,8
1993,3,11,8.4,8,5.7,8
1993,3,12,7.7,8,4.9,8
1993,3,13,6.6,8,2.9,8
1993,3,14,4.3,8,2.1,8
1993,3,15,4.8,8,2.1,8
1993,3,16,4.9,8,1.5,8
1993,3,17,7.3,8,4.0,8
1993,3,18,8.0,8,3.8,8
1993,3,19,6.6,8,2.8,8
1993,3,20,5.7,8,2.5,8
1993,3,21,9.1,8,4.2,8
1993,3,22,10.3,8,6.1,8
1993,3,23,12.3,8,7.3,8
1993,3,24,14.2,8,8.2,8
1993,3,25,11.7,8,9.0,8
1993,3,26,11.9,8,8.7,8
1993,3,27,12.4,8,7.1,8
1993,3,28,11.7,8,6.7,8
1993,3,29,4.3,8,2.6,8
1993,3,30,8.8,8,5.0,8
1993,3,31,17.4,8,10.3,8
1993,4,1,13.8,8,10.2,8
1993,4,2,9.4,8,8.3,8
1993,4,3,13.9,8,9.7,8
1993,4,4,8.8,8,5.1,8
1993,4,5,9.5,8,4.9,8
1993,4,6,8.4,8,5.9,8
1993,4,7,13.3,8,6.9,8
1993,4,8,7.4,8,5.2,8
1993,4,9,8.7,8,5.8,8
1993,4,10,8.9,8,4.5,8
1993,4,11,9.1,8,5.5,8
1993,4,12,10.2,8,5.4,8
1993,4,13,7.6,8,4.9,8
1993,4,14,12.2,8,7.6,8
1993,4,15,14.6,8,11.6,8
1993,4,16,17.7,8,12.2,8
1993,4,17,18.5,8,11.6,8
1993,4,18,13.6,8,10.3,8
1993,4,19,10.2,8,7.0,8
1993,4,20,14.8,8,7.8,8
1993,4,21,16.4,8,10.4,8
1993,4,22,21.3,8,14.5,8
1993,4,23,20.3,8,14.1,8
1993,4,24,23.4,8,14.7,8
1993,4,25,15.1,8,9.9,8
1993,4,26,16.1,8,11.2,8
1993,4,27,16.0,8,11.3,8
1993,4,28,11.8,8,7.7,8
1993,4,29,13.9,8,9.2,8
1993,4,30,9.1,8,7.0,8
1994,2,1,3.6,8,1.3,8
1994,2,2,3.2,8,-0.4,8
1994,2,3,0.1,8,-1.1,8
1994,2,4,2.6,8,0.1,8
1994,2,5,6.3,8,3.4,8
1994,2,6,7.3,8,3.9,8
1994,2,7,7.6,8,3.2,8
1994,2,8,5.9,8,3.7,8
1994,2,9,7.8,8,4.5,8
1994,2,10,5.6,8,3.2,8
1994,2,11,1.2,8,0.1,8
1994,2,12,1.1,8,-0.4,8
1994,2,13,-0.3,8,-1.9,8
1994,2,14,1.6,8,0.0,8
1994,2,15,5.1,8,3.3,8
1994,2,16,4.3,8,3.6,8
1994,2,17,3.9,8,2.2,8
1994,2,18,7.5,8,5.5,8
1994,2,19,9.1,8,5.9,8
1994,2,20,12.6,8,5.7,8
1994,2,21,10.5,8,7.7,8
1994,2,22,5.1,8,1.8,8
1994,2,23,2.0,8,0.0,8
1994,2,24,5.1,8,1.9,8
1994,2,25,7.0,8,4.4,8
1994,2,26,5.8,8,2.9,8
1994,2,27,6.2,8,2.7,8
1994,2,28,6.5,8,3.7,8
1994,3,1,7.3,8,3.4,8
1994,3,2,4.5,8,2.1,8
1994,3,3,7.0,8,2.0,8
1994,3,4,4.7,8,1.2,8
1994,3,5,3.2,8,0.8,8
1994,3,6,3.4,8,1.1,8
1994,3,7,8.7,8,3.3,8
1994,3,8,8.0,8,6.0,8
1994,3,9,9.7,8,6.8,8
1994,3,10,3.5,8,1.6,8
1994,3,11,4.6,8,1.9,8
1994,3,12,5.5,8,2.5,8
1994,3,13,2.9,8,1.2,8
1994,3,14,5.5,8,1.7,8
1994,3,15,5.6,8,2.7,8
1994,3,16,8.1,8,4.1,8
1994,3,17,7.1,8,3.7,8
1994,3,18,7.0,8,3.5,8
1994,3,19,11.7,8,4.6,8
1994,3,20,7.8,8,4.5,8
1994,3,21,5.0,8,3.0,8
1994,3,22,7.1,8,3.8,8
1994,3,23,7.9,8,5.9,8
1994,3,24,8.0,8,5.7,8
1994,3,25,7.2,8,3.6,8
1994,3,26,6.2,8,2.8,8
1994,3,27,6.7,8,4.3,8
1994,3,28,12.1,8,8.5,8
1994,3,29,7.7,8,5.5,8
1994,3,30,7.9,8,4.2,8
1994,3,31,9.3,8,4.7,8
1994,4,1,15.4,8,8.0,8
1994,4,2,12.2,8,9.0,8
1994,4,3,7.7,8,6.6,8
1994,4,4,15.1,8,8.4,8
1994,4,5,16.2,8,9.7,8
1994,4,6,17.5,8,11.0,8
1994,4,7,20.0,8,11.5,8
1994,4,8,9.5,8,6.3,8
1994,4,9,7.0,8,4.5,8
1994,4,10,9.3,8,5.5,8
1994,4,11,14.7,8,8.0,8
1994,4,12,19.7,8,13.5,8
1994,4,13,13.4,8,10.0,8
1994,4,14,14.2,8,11.2,8
1994,4,15,16.5,8,12.0,8
1994,4,16,20.6,8,12.2,8
1994,4,17,18.2,8,9.9,8
1994,4,18,13.0,8,8.5,8
1994,4,19,15.3,8,11.2,8
1994,4,20,14.2,8,10.2,8
1994,4,21,14.0,8,9.0,8
1994,4,22,17.7,8,11.3,8
1994,4,23,20.8,8,15.1,8
1994,4,24,14.0,8,11.8,8
1994,4,25,15.5,8,11.3,8
1994,4,26,14.8,8,10.0,8
1994,4,27,15.9,8,10.1,8
1994,4,28,20.0,8,13.7,8
1994,4,29,17.8,8,11.1,8
1994,4,30,12.0,8,8.9,8
1995,2,1,4.0,8,2.3,8
1995,2,2,2.3,8,0.8,8
1995,2,3,2.4,8,0.4,8
1995,2,4,5.0,8,1.0,8
1995,2,5,3.8,8,-2.0,8
1995,2,6,4.2,8,-0.7,8
1995,2,7,5.2,8,3.3,8
1995,2,8,5.8,8,3.5,8
1995,2,9,5.2,8,0.9,8
1995,2,10,3.6,8,0.5,8
1995,2,11,4.0,8,1.6,8
1995,2,12,8.8,8,3.2,8
1995,2,13,7.3,8,4.1,8
1995,2,14,5.7,8,2.8,8
1995,2,15,3.0,8,0.4,8
1995,2,16,4.7,8,1.0,8
1995,2,17,3.0,8,0.7,8
1995,2,18,3.5,8,1.4,8
1995,2,19,4.3,8,2.6,8
1995,2,20,5.7,8,2.8,8
1995,2,21,5.1,8,2.3,8
1995,2,22,5.2,8,3.1,8
1995,2,23,7.1,8,3.7,5
1995,2,24,5.5,8,3.3,8
1995,2,25,5.6,8,1.9,8
1995,2,26,8.6,8,3.6,8
1995,2,27,7.7,8,4.2,8
1995,2,28,6.5,8,4.0,8
1995,3,1,8.9,8,5.2,8
1995,3,2,4.0,8,1.6,8
1995,3,3,2.1,8,0.2,8
1995,3,4,6.0,8,1.8,8
1995,3,5,4.9,8,0.7,8
1995,3,6,5.9,8,3.0,8
1995,3,7,8.5,8,4.8,8
1995,3,8,7.2,8,4.6,8
1995,3,9,8.8,8,5.7,8
1995,3,10,9.3,8,4.4,8
1995,3,11,4.7,8,3.5,8
1995,3,12,9.4,8,4.7,8
1995,3,13,8.6,8,5.0,8
1995,3,14,7.8,8,4.6,8
1995,3,15,10.1,8,5.3,8
1995,3,16,11.9,8,8.0,8
1995,3,17,16.1,8,9.5,8
1995,3,18,4.7,8,2.6,8
1995,3,19,8.6,8,2.5,8
1995,3,20,10.3,8,5.4,8
1995,3,21,15.7,8,9.6,8
1995,3,22,9.1,8,4.6,8
1995,3,23,7.5,8,3.8,8
1995,3,24,6.9,8,4.9,8
1995,3,25,5.1,8,3.0,8
1995,3,26,6.4,8,2.2,8
1995,3,27,9.0,8,4.3,8
1995,3,28,8.3,8,5.2,8
1995,3,29,12.5,8,6.7,8
1995,3,30,14.2,8,9.6,8
1995,3,31,11.3,8,9.3,8
1995,4,1,10.3,8,6.6,8
1995,4,2,8.2,8,4.9,8
1995,4,3,7.7,8,5.0,8
1995,4,4,12.4,8,9.5,8
1995,4,5,15.9,8,10.1,8
1995,4,6,19.5,8,13.1,8
1995,4,7,14.1,8,10.8,8
1995,4,8,18.8,8,10.7,8
1995,4,9,20.9,8,12.1,8
1995,4,10,9.7,8,6.4,8
1995,4,11,9.1,8,5.8,8
1995,4,12,9.9,8,6.7,8
1995,4,13,12.2,8,8.7,8
1995,4,14,15.9,8,10.7,8
1995,4,15,14.1,8,10.0,8
1995,4,16,16.2,8,10.8,8
1995,4,17,11.3,8,9.2,8
1995,4,18,20.2,8,12.9,8
1995,4,19,13.0,8,10.2,8
1995,4,20,12.1,8,8.8,8
1995,4,21,17.7,8,11.0,8
1995,4,22,18.1,8,13.6,8
1995,4,23,20.4,8,13.4,8
1995,4,24,14.6,8,12.2,8
1995,4,25,18.8,8,14.0,8
1995,4,26,14.6,8,11.4,8
1995,4,27,15.1,8,11.7,8
1995,4,28,22.4,8,15.3,8
1995,4,29,24.8,8,17.6,8
1995,4,30,23.0,8,17.2,8
1996,2,1,-1.4,8,-3.0,8
1996,2,2,-0.3,8,-4.3,8
1996,2,3,0.7,8,-1.6,8
1996,2,4,4.3,8,1.0,8
1996,2,5,5.9,8,2.2,8
1996,2,6,4.4,8,2.4,8
1996,2,7,4.0,8,2.7,8
1996,2,8,5.0,8,2.6,8
1996,2,9,1.7,8,0.0,8
1996,2,10,0.0,8,-1.3,8
1996,2,11,6.0,8,2.1,8
1996,2,12,10.3,8,8.3,8
1996,2,13,13.2,8,8.7,8
1996,2,14,15.1,8,9.2,8
1996,2,15,7.4,8,3.7,8
1996,2,16,0.4,8,-1.6,8
1996,2,17,1.5,8,-1.2,8
1996,2,18,3.3,8,-0.9,8
1996,2,19,0.3,8,-1.4,8
1996,2,20,1.4,8,-0.4,8
1996,2,21,0.2,8,-1.2,8
1996,2,22,2.2,8,0.2,8
1996,2,23,3.6,8,0.9,8
1996,2,24,3.9,8,0.7,8
1996,2,25,7.0,8,2.6,8
1996,2,26,6.9,8,2.7,8
1996,2,27,10.5,8,4.7,8
1996,2,28,7.0,8,4.7,8
1996,2,29,10.0,8,5.9,8
1996,3,1,6.5,8,4.5,8
1996,3,2,4.0,8,1.2,8
1996,3,3,2.7,8,0.7,8
1996,3,4,5.5,8,1.0,8
1996,3,5,1.9,8,-0.4,8
1996,3,6,3.7,8,1.7,8
1996,3,7,7.1,8,4.5,8
1996,3,8,6.8,8,4.3,8
1996,3,9,7.0,8,3.1,8
1996,3,10,4.0,8,2.5,8
1996,3,11,8.8,8,2.7,8
1996,3,12,2.3,8,1.3,8
1996,3,13,7.8,8,3.7,8
1996,3,14,10.6,8,6.2,8
1996,3,15,10.6,8,6.0,8
1996,3,16,8.3,8,5.5,8
1996,3,17,11.1,8,6.8,8
1996,3,18,7.7,8,3.6,8
1996,3,19,5.7,8,3.0,8
1996,3,20,6.8,8,3.1,8
1996,3,21,14.3,8,6.5,8
1996,3,22,9.7,8,7.7,8
1996,3,23,4.6,8,2.1,8
1996,3,24,7.2,8,4.1,8
1996,3,25,6.9,8,5.3,8
1996,3,26,9.7,8,6.8,8
1996,3,27,9.7,8,4.6,8
1996,3,28,8.5,8,5.6,8
1996,3,29,9.9,8,5.3,8
1996,3,30,12.7,8,8.3,8
1996,3,31,11.2,8,8.6,8
1996,4,1,8.0,8,5.5,8
1996,4,2,6.2,8,3.5,8
1996,4,3,5.7,8,3.1,8
1996,4,4,8.6,8,4.0,8
1996,4,5,9.0,8,5.6,8
1996,4,6,10.5,8,7.9,8
1996,4,7,12.0,8,6.8,8
1996,4,8,11.6,8,7.2,8
1996,4,9,11.3,8,6.9,8
1996,4,10,10.9,8,7.3,8
1996,4,11,8.2,8,4.4,8
1996,4,12,7.1,8,3.8,8
1996,4,13,9.2,8,6.2,8
1996,4,14,12.4,8,8.7,8
1996,4,15,15.4,8,9.1,8
1996,4,16,11.8,8,8.7,8
1996,4,17,12.9,8,9.0,8
1996,4,18,10.0,8,7.9,8
1996,4,19,10.0,8,7.0,8
1996,4,20,9.4,8,5.5,8
1996,4,21,7.0,8,4.9,8
1996,4,22,12.5,8,6.6,8
1996,4,23,18.9,8,11.1,8
1996,4,24,20.1,8,12.5,8
1996,4,25,20.2,8,13.3,8
1996,4,26,18.6,8,12.8,8
1996,4,27,17.8,8,13.2,8
1996,4,28,12.1,8,10.5,8
1996,4,29,22.2,8,14.1,8
1996,4,30,24.1,8,17.1,8
1997,2,1,2.6,8,0.8,8
1997,2,2,2.8,8,0.6,8
1997,2,3,4.7,8,2.1,8
1997,2,4,5.5,8,3.0,8
1997,2,5,4.1,8,1.9,8
1997,2,6,4.1,8,1.5,8
1997,2,7,4.0,8,1.9,8
1997,2,8,6.3,8,1.9,8
1997,2,9,6.0,8,4.7,8
1997,2,10,6.8,8,4.2,8
1997,2,11,6.8,8,2.5,8
1997,2,12,4.7,8,2.2,8
1997,2,13,2.5,8,0.7,8
1997,2,14,4.6,8,2.0,8
1997,2,15,6.1,8,2.6,8
1997,2,16,7.7,8,5.1,8
1997,2,17,5.0,8,2.2,8
1997,2,18,1.8,8,0.4,8
1997,2,19,3.8,8,0.9,8
1997,2,20,9.0,8,5.2,8
1997,2,21,4.8,8,0.4,8
1997,2,22,1.2,8,-0.6,8
1997,2,23,4.6,8,2.7,8
1997,2,24,8.5,8,4.9,8
1997,2,25,12.3,8,6.3,8
1997,2,26,7.2,8,4.9,8
1997,2,27,6.0,8,3.0,8
1997,2,28,12.4,8,5.3,8
1997,3,1,10.3,8,5.5,8
1997,3,2,5.4,8,1.8,8
1997,3,3,1.3,8,-0.5,8
1997,3,4,6.5,8,2.6,8
1997,3,5,10.4,8,5.1,8
1997,3,6,14.8,8,7.4,8
1997,3,7,10.8,8,7.8,8
1997,3,8,9.1,8,4.1,8
1997,3,9,3.8,8,2.7,8
1997,3,10,7.4,8,4.6,8
1997,3,11,9.1,8,5.1,8
1997,3,12,5.7,8,3.3,8
1997,3,13,8.2,8,5.3,8
1997,3,14,12.4,8,7.2,8
1997,3,15,8.8,8,6.8,8
1997,3,16,5.5,8,4.0,8
1997,3,17,6.3,8,3.4,8
1997,3,18,7.5,8,3.7,8
1997,3,19,9.0,8,3.8,8
1997,3,20,10.1,8,5.6,8
1997,3,21,12.6,8,6.4,8
1997,3,22,8.2,8,5.6,8
1997,3,23,7.6,8,4.7,8
1997,3,24,5.9,8,2.9,8
1997,3,25,11.0,8,8.1,8
1997,3,26,10.3,8,6.8,8
1997,3,27,10.0,8,5.6,8
1997,3,28,13.3,8,7.0,8
1997,3,29,18.0,8,11.6,8
1997,3,30,13.8,8,6.9,8
1997,3,31,7.7,8,4.5,8
1997,4,1,11.2,8,7.6,8
1997,4,2,11.2,8,6.7,8
1997,4,3,13.2,8,9.1,8
1997,4,4,12.5,8,9.3,8
1997,4,5,11.3,8,10.0,8
1997,4,6,17.6,8,11.6,8
1997,4,7,14.2,8,11.0,8
1997,4,8,10.8,8,8.8,8
1997,4,9,16.2,8,9.6,8
1997,4,10,13.4,8,10.2,8
1997,4,11,10.7,8,8.4,8
1997,4,12,9.0,8,6.2,8
1997,4,13,12.8,8,11.2,8
1997,4,14,12.4,8,8.5,8
1997,4,15,10.6,8,6.0,8
1997,4,16,9.7,8,5.7,8
1997,4,17,14.5,8,8.8,8
1997,4,18,14.0,8,10.3,8
1997,4,19,12.8,8,9.7,8
1997,4,20,13.6,8,9.5,8
1997,4,21,19.1,8,13.7,8
1997,4,22,14.7,8,11.6,8
1997,4,23,9.5,8,8.1,8
1997,4,24,11.4,8,8.5,8
1997,4,25,15.2,8,10.8,8
1997,4,26,15.7,8,12.5,8
1997,4,27,18.8,8,13.1,8
1997,4,28,24.1,8,16.2,8
1997,4,29,20.9,8,16.2,8
1997,4,30,16.9,8,13.6,8
1998,2,1,2.4,8,0.4,8
1998,2,2,4.2,8,2.5,8
1998,2,3,3.3,8,1.6,8
1998,2,4,2.1,8,-0.6,8
1998,2,5,3.2,8,1.7,8
1998,2,6,5.6,8,3.4,8
1998,2,7,5.0,8,1.4,8
1998,2,8,6.8,8,3.4,8
1998,2,9,4.1,8,2.6,8
1998,2,10,1.9,8,0.2,8
1998,2,11,4.4,8,1.5,8
1998,2,12,10.2,8,4.3,8
1998,2,13,6.9,8,4.5,8
1998,2,14,4.7,8,2.9,8
1998,2,15,3.0,8,1.3,8
1998,2,16,3.2,8,1.1,8
1998,2,17,3.7,8,0.2,8
1998,2,18,3.0,8,0.6,8
1998,2,19,8.2,8,1.0,8
1998,2,20,8.0,8,3.9,8
1998,2,21,6.8,8,3.1,8
1998,2,22,3.9,8,1.0,8
1998,2,23,7.4,8,2.9,8
1998,2,24,10.3,8,3.9,8
1998,2,25,8.8,8,5.1,8
1998,2,26,12.7,8,7.7,8
1998,2,27,9.9,8,6.2,8
1998,2,28,11.8,8,5.6,8
1998,3,1,9.3,8,6.1,8
1998,3,2,9.5,8,6.8,8
1998,3,3,10.9,8,7.1,8
1998,3,4,8.7,8,6.0,8
1998,3,5,7.6,8,4.0,8
1998,3,6,9.2,8,4.5,8
1998,3,7,7.6,8,3.6,8
1998,3,8,6.8,8,4.2,8
1998,3,9,8.4,8,4.3,8
1998,3,10,4.4,8,1.4,8
1998,3,11,9.5,8,4.6,8
1998,3,12,10.8,8,8.2,8
1998,3,13,10.4,8,7.2,8
1998,3,14,10.7,8,7.4,8
1998,3,15,6.0,8,2.2,8
1998,3,16,5.6,8,2.0,8
1998,3,17,3.0,8,1.2,8
1998,3,18,6.5,8,4.2,8
1998,3,19,15.9,8,7.8,8
1998,3,20,14.1,8,6.8,8
1998,3,21,7.0,8,4.3,8
1998,3,22,5.0,8,3.1,8
1998,3,23,7.4,8,4.3,8
1998,3,24,10.1,8,5.7,8
1998,3,25,11.6,8,7.2,8
1998,3,26,12.7,8,8.7,8
1998,3,27,9.8,8,8.5,8
1998,3,28,13.8,8,10.3,8
1998,3,29,16.5,8,12.4,8
1998,3,30,14.4,8,11.0,8
1998,3,31,8.4,8,5.2,8
1998,4,1,7.0,8,3.9,8
1998,4,2,5.3,8,2.5,8
1998,4,3,10.1,8,6.2,8
1998,4,4,13.3,8,7.7,8
1998,4,5,14.6,8,9.0,8
1998,4,6,19.1,8,12.6,8
1998,4,7,18.4,8,11.7,8
1998,4,8,13.4,8,10.4,8
1998,4,9,10.3,8,8.3,8
1998,4,10,12.0,8,10.0,8
1998,4,11,14.4,8,11.5,8
1998,4,12,20.1,8,13.7,8
1998,4,13,27.9,8,20.1,8
1998,4,14,16.8,8,14.4,8
1998,4,15,15.2,8,13.6,8
1998,4,16,14.4,8,11.3,8
1998,4,17,16.1,8,11.2,8
1998,4,18,18.0,8,12.7,8
1998,4,19,16.3,8,12.9,8
1998,4,20,22.0,8,16.3,8
1998,4,21,24.5,8,17.4,8
1998,4,22,25.1,8,17.9,8
1998,4,23,22.6,8,18.0,8
1998,4,24,23.0,8,19.1,8
1998,4,25,17.6,8,13.6,8
1998,4,26,11.7,8,10.3,8
1998,4,27,16.4,8,11.6,8
1998,4,28,17.7,8,13.7,8
1998,4,29,18.7,8,13.2,8
1998,4,30,15.9,8,11.5,8
1999,2,1,2.9,8,1.4,8
1999,2,2,1.1,8,-1.0,8
1999,2,3,-0.3,8,-2.8,8
1999,2,4,2.5,8,-2.5,8
1999,2,5,3.3,8,-1.4,8
1999,2,6,2.8,8,0.4,8
1999,2,7,6.4,8,3.3,8
1999,2,8,5.8,8,2.0,8
1999,2,9,6.0,8,2.0,8
1999,2,10,5.6,8,1.2,8
1999,2,11,5.5,8,1.0,8
1999,2,12,5.7,8,2.3,8
1999,2,13,-0.5,8,-1.8,8
1999,2,14,0.8,8,-0.9,8
1999,2,15,3.1,8,1.3,8
1999,2,16,8.3,8,3.2,8
1999,2,17,11.8,8,6.6,8
1999,2,18,11.3,8,7.0,8
1999,2,19,1.9,8,0.4,8
1999,2,20,0.4,8,-1.3,8
1999,2,21,1.4,8,-0.3,8
1999,2,22,5.6,8,2.9,8
1999,2,23,5.6,8,3.3,8
1999,2,24,6.7,8,2.5,8
1999,2,25,7.5,8,5.2,8
1999,2,26,11.6,8,7.2,8
1999,2,27,9.7,8,3.1,8
1999,2,28,4.2,8,0.7,8
1999,3,1,8.6,8,5.3,8
1999,3,2,8.1,8,4.9,8
1999,3,3,9.6,8,5.2,8
1999,3,4,10.0,8,7.3,8
1999,3,5,12.8,8,7.3,8
1999,3,6,4.5,8,1.6,8
1999,3,7,5.4,8,2.1,8
1999,3,8,5.2,8,2.6,8
1999,3,9,4.7,8,2.0,8
1999,3,10,7.5,8,3.7,8
1999,3,11,4.1,8,2.5,8
1999,3,12,3.2,8,1.1,8
1999,3,13,13.1,8,4.5,8
1999,3,14,17.3,8,9.9,8
